,area,labels,file,fov,well,roi
5,457.0,6,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3,C3,3
6,266.0,7,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3,C3,3
7,94.0,8,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3,C3,3
8,398.0,9,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3,C3,3
9,532.0,10,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3,C3,3
10,376.0,11,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3,C3,3
11,252.0,12,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3,C3,3
12,321.0,13,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3,C3,3
13,480.0,14,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3,C3,3
14,380.0,15,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3,C3,3
15,211.0,16,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3,C3,3
16,1056.0,17,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3,C3,3
17,400.0,18,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3,C3,3
18,409.0,19,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3,C3,3
19,298.0,20,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI3,C3,3
0,314.0,1,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4,C3,4
1,65.0,2,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4,C3,4
2,205.0,3,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4,C3,4
3,1032.0,4,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4,C3,4
4,269.0,5,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4,C3,4
5,228.0,6,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4,C3,4
6,185.0,7,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4,C3,4
7,285.0,8,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4,C3,4
8,353.0,9,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4,C3,4
9,232.0,10,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4,C3,4
10,272.0,11,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4,C3,4
11,180.0,12,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4,C3,4
12,282.0,13,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4,C3,4
13,507.0,14,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI4,C3,4
0,292.0,1,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5,C3,5
1,416.0,2,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5,C3,5
2,73.0,3,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5,C3,5
3,167.0,4,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5,C3,5
4,191.0,5,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5,C3,5
5,66.0,6,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5,C3,5
6,377.0,7,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5,C3,5
7,416.0,8,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5,C3,5
8,191.0,9,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5,C3,5
9,276.0,10,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5,C3,5
10,355.0,11,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5,C3,5
11,174.0,12,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5,C3,5
12,212.0,13,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5,C3,5
13,399.0,14,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5,C3,5
14,102.0,15,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5,C3,5
15,119.0,16,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/C3ROI5,C3,5
0,340.0,1,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI1,D1,1
1,330.0,2,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI1,D1,1
2,196.0,3,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI1,D1,1
3,325.0,4,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI1,D1,1
4,405.0,5,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI1,D1,1
5,341.0,6,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI1,D1,1
6,307.0,7,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI1,D1,1
7,345.0,8,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI1,D1,1
8,376.0,9,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI1,D1,1
9,197.0,10,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI1_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI1,D1,1
0,278.0,1,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI2,D1,2
1,423.0,2,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI2,D1,2
2,348.0,3,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI2,D1,2
3,174.0,4,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI2,D1,2
4,240.0,5,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI2,D1,2
5,283.0,6,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI2,D1,2
6,274.0,7,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI2,D1,2
7,509.0,8,"/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI2_-2_2_1_ZProj[Confocal TRITC 556,600]_001.tif",/mnt/z/James/norbornene homopolymerization/same_formulations/241123_181654_jg_ve_norha_mw_encapsulation_lower_intensity/241123_181654_Plate 1/#24B2362280_ZProj/D1ROI2,D1,2
